order_id,customer_id,product_id,order_date,quantity,line_revenue,channel,source_system
ORD-000606,CUST-0020,SKU-0019,2026-04-08,19,161.5,ecommerce,Salesforce
ORD-000607,CUST-0020,SKU-0048,2026-02-15,12,74.4,ecommerce,Salesforce
ORD-000608,CUST-0020,SKU-0048,2026-02-15,19,117.8,ecommerce,Salesforce
ORD-000609,CUST-0020,SKU-0027,2026-07-21,18,75.6,rep,SAP
ORD-000610,CUST-0020,SKU-0018,2026-07-21,9,54.0,rep,SAP
ORD-000611,CUST-0020,SKU-0026,2026-07-21,5,31.0,rep,SAP
ORD-000612,CUST-0020,SKU-0029,2026-07-21,6,13.8,ecommerce,Salesforce
ORD-000613,CUST-0021,SKU-0015,2026-05-15,6,39.0,ecommerce,Salesforce
ORD-000614,CUST-0021,SKU-0053,2026-05-15,5,21.0,ecommerce,Salesforce
ORD-000615,CUST-0021,SKU-0014,2026-05-15,12,66.0,ecommerce,Salesforce
ORD-000616,CUST-0021,SKU-0045,2026-05-15,20,130.0,ecommerce,Salesforce
ORD-000617,CUST-0021,SKU-0056,2026-05-15,1,11.5,ecommerce,Salesforce
ORD-000618,CUST-0021,SKU-0040,2026-04-29,17,83.3,ecommerce,Salesforce
ORD-000619,CUST-0021,SKU-0014,2026-04-29,1,5.5,rep,SAP
ORD-000620,CUST-0021,SKU-0046,2026-04-29,13,149.5,ecommerce,Salesforce
ORD-000621,CUST-0021,SKU-0036,2025-08-14,10,33.0,rep,SAP
ORD-000622,CUST-0021,SKU-0014,2026-06-01,20,110.0,rep,SAP
ORD-000623,CUST-0021,SKU-0023,2026-06-01,6,81.0,ecommerce,Salesforce
ORD-000625,CUST-0021,SKU-0048,2026-05-09,19,117.8,ecommerce,Salesforce
ORD-000626,CUST-0021,SKU-0056,2026-05-09,19,218.5,rep,SAP
ORD-000627,CUST-0021,SKU-0014,2026-05-09,8,44.0,rep,SAP
ORD-000628,CUST-0021,SKU-0015,2026-05-09,9,58.5,ecommerce,Salesforce
ORD-000629,CUST-0021,SKU-0012,2026-05-09,18,86.4,rep,SAP
ORD-000630,CUST-0021,SKU-0018,2026-02-04,6,36.0,rep,SAP
ORD-000631,CUST-0021,SKU-0032,2026-02-04,7,25.2,ecommerce,Salesforce
ORD-000632,CUST-0021,SKU-0034,2025-12-20,5,11.0,rep,SAP
ORD-000634,CUST-0021,SKU-0056,2025-08-28,19,218.5,rep,SAP
ORD-000635,CUST-0021,SKU-0059,2025-08-28,17,34.0,ecommerce,Salesforce
ORD-000636,CUST-0021,SKU-0060,2025-08-28,14,63.0,ecommerce,Salesforce
ORD-000637,CUST-0021,SKU-0013,2025-08-28,15,43.5,rep,SAP
ORD-000638,CUST-0021,SKU-0022,2026-03-30,13,104.0,ecommerce,Salesforce
ORD-000639,CUST-0021,SKU-0013,2026-03-30,18,52.2,ecommerce,Salesforce
ORD-000640,CUST-0021,SKU-0022,2026-03-30,12,96.0,ecommerce,Salesforce
ORD-000641,CUST-0021,SKU-0045,2026-03-09,15,97.5,ecommerce,Salesforce
ORD-000642,CUST-0021,SKU-0020,2026-03-09,9,126.0,rep,SAP
ORD-000643,CUST-0021,SKU-0013,2026-03-09,5,14.5,rep,SAP
ORD-000644,CUST-0022,SKU-0060,2025-08-11,18,81.0,rep,SAP
ORD-000645,CUST-0022,SKU-0057,2025-08-11,19,142.5,ecommerce,Salesforce
ORD-000646,CUST-0022,SKU-0056,2025-10-29,4,46.0,ecommerce,Salesforce
ORD-000647,CUST-0022,SKU-0046,2026-02-07,1,11.5,ecommerce,Salesforce
ORD-000648,CUST-0022,SKU-0016,2026-02-07,19,228.0,ecommerce,Salesforce
ORD-000649,CUST-0022,SKU-0046,2026-02-07,11,126.5,ecommerce,Salesforce
ORD-000650,CUST-0022,SKU-0056,2026-03-23,5,57.5,rep,SAP
ORD-000651,CUST-0022,SKU-0018,2026-01-26,3,18.0,ecommerce,Salesforce
ORD-000652,CUST-0022,SKU-0017,2026-01-26,9,162.0,ecommerce,Salesforce
ORD-000653,CUST-0022,SKU-0050,2026-01-26,12,42.0,rep,SAP
ORD-000654,CUST-0022,SKU-0021,2026-01-26,1,7.2,ecommerce,Salesforce
ORD-000656,CUST-0022,SKU-0012,2026-05-14,4,19.2,ecommerce,Salesforce
ORD-000657,CUST-0022,SKU-0023,2026-07-08,15,202.5,ecommerce,Salesforce
ORD-000659,CUST-0022,SKU-0056,2026-07-08,18,207.0,rep,SAP
ORD-000660,CUST-0022,SKU-0040,2026-07-08,6,29.4,ecommerce,Salesforce
ORD-000661,CUST-0022,SKU-0054,2026-06-28,18,68.4,ecommerce,Salesforce
ORD-000662,CUST-0022,SKU-0055,2026-06-28,10,19.0,ecommerce,Salesforce
ORD-000663,CUST-0022,SKU-0060,2026-06-28,5,22.5,ecommerce,Salesforce
ORD-000664,CUST-0022,SKU-0056,2026-06-28,10,115.0,ecommerce,Salesforce
ORD-000665,CUST-0022,SKU-0019,2026-06-28,18,153.0,ecommerce,Salesforce
ORD-000666,CUST-0022,SKU-0037,2026-05-21,13,40.3,ecommerce,Salesforce
ORD-000667,CUST-0022,SKU-0057,2026-05-21,20,150.0,rep,SAP
ORD-000669,CUST-0022,SKU-0012,2026-05-21,15,72.0,ecommerce,Salesforce
ORD-000670,CUST-0022,SKU-0021,2026-06-21,2,14.4,rep,SAP
ORD-000671,CUST-0022,SKU-0019,2026-06-21,9,76.5,ecommerce,Salesforce
ORD-000672,CUST-0022,SKU-0021,2026-06-21,1,7.2,ecommerce,Salesforce
ORD-000673,CUST-0022,SKU-0046,2026-06-21,15,172.5,ecommerce,Salesforce
ORD-000674,CUST-0023,SKU-0012,2025-10-20,18,86.4,ecommerce,Salesforce
ORD-000676,CUST-0023,SKU-0022,2025-12-13,15,120.0,rep,SAP
ORD-000677,CUST-0023,SKU-0055,2025-12-13,13,24.7,ecommerce,Salesforce
ORD-000678,CUST-0023,SKU-0054,2025-12-13,2,7.6,rep,SAP
ORD-000680,CUST-0023,SKU-0022,2025-10-08,14,112.0,ecommerce,Salesforce
ORD-000681,CUST-0023,SKU-0037,2025-10-08,8,24.8,ecommerce,Salesforce
ORD-000682,CUST-0023,SKU-0034,2026-07-26,3,6.6,ecommerce,Salesforce
ORD-000683,CUST-0023,SKU-0011,2026-07-26,2,6.4,ecommerce,Salesforce
ORD-000685,CUST-0023,SKU-0049,2026-07-26,12,93.6,rep,SAP
ORD-000686,CUST-0023,SKU-0013,2025-11-13,9,26.1,rep,SAP
ORD-000687,CUST-0023,SKU-0018,2026-03-19,7,42.0,ecommerce,Salesforce
ORD-000688,CUST-0023,SKU-0045,2026-03-19,20,130.0,rep,SAP
ORD-000689,CUST-0023,SKU-0055,2026-03-19,10,19.0,rep,SAP
ORD-000691,CUST-0023,SKU-0014,2026-03-19,11,60.5,rep,SAP
ORD-000692,CUST-0023,SKU-0018,2026-05-09,18,108.0,ecommerce,Salesforce
ORD-000693,CUST-0023,SKU-0012,2026-05-09,4,19.2,ecommerce,Salesforce
ORD-000694,CUST-0023,SKU-0009,2026-05-09,6,57.0,rep,SAP
ORD-000695,CUST-0023,SKU-0019,2026-05-09,19,161.5,ecommerce,Salesforce
ORD-000696,CUST-0023,SKU-0017,2026-04-14,2,36.0,ecommerce,Salesforce
ORD-000697,CUST-0023,SKU-0055,2026-04-14,3,5.7,ecommerce,Salesforce
ORD-000698,CUST-0023,SKU-0018,2026-04-14,12,72.0,rep,SAP
ORD-000699,CUST-0023,SKU-0015,2026-04-14,3,19.5,rep,SAP
ORD-000700,CUST-0023,SKU-0015,2026-04-14,4,26.0,rep,SAP
ORD-000701,CUST-0024,SKU-0054,2025-11-13,6,22.8,ecommerce,Salesforce
ORD-000702,CUST-0024,SKU-0050,2025-11-13,19,66.5,ecommerce,Salesforce
ORD-000703,CUST-0024,SKU-0021,2025-11-13,6,43.2,ecommerce,Salesforce
ORD-000705,CUST-0024,SKU-0046,2025-11-13,14,161.0,rep,SAP
ORD-000707,CUST-0024,SKU-0056,2026-01-19,13,149.5,ecommerce,Salesforce
ORD-000708,CUST-0024,SKU-0060,2026-01-19,5,22.5,rep,SAP
ORD-000710,CUST-0024,SKU-0013,2026-01-19,4,11.6,ecommerce,Salesforce
ORD-000711,CUST-0024,SKU-0016,2025-10-16,8,96.0,ecommerce,Salesforce
ORD-000712,CUST-0024,SKU-0016,2025-10-16,3,36.0,rep,SAP
ORD-000713,CUST-0024,SKU-0054,2025-10-16,19,72.2,rep,SAP
ORD-000715,CUST-0024,SKU-0048,2026-07-01,4,24.8,rep,SAP
ORD-000716,CUST-0024,SKU-0015,2026-07-01,13,84.5,ecommerce,Salesforce
ORD-000717,CUST-0024,SKU-0014,2026-01-17,5,27.5,ecommerce,Salesforce
ORD-000718,CUST-0024,SKU-0012,2026-01-17,8,38.4,ecommerce,Salesforce
ORD-000719,CUST-0024,SKU-0012,2026-01-17,16,76.8,ecommerce,Salesforce
ORD-000720,CUST-0024,SKU-0037,2026-01-17,17,52.7,ecommerce,Salesforce
ORD-000721,CUST-0024,SKU-0031,2026-01-17,18,117.0,ecommerce,Salesforce
ORD-000722,CUST-0024,SKU-0040,2026-05-26,8,39.2,ecommerce,Salesforce
ORD-000723,CUST-0024,SKU-0040,2026-05-26,3,14.7,ecommerce,Salesforce
ORD-000724,CUST-0024,SKU-0011,2026-02-10,10,32.0,ecommerce,Salesforce
ORD-000725,CUST-0024,SKU-0052,2026-02-10,15,75.0,ecommerce,Salesforce
ORD-000726,CUST-0024,SKU-0015,2026-02-10,7,45.5,ecommerce,Salesforce
ORD-000728,CUST-0024,SKU-0023,2026-01-01,15,202.5,ecommerce,Salesforce
ORD-000729,CUST-0025,SKU-0057,2026-05-09,9,67.5,ecommerce,Salesforce
ORD-000731,CUST-0025,SKU-0023,2026-05-03,7,94.5,rep,SAP
ORD-000732,CUST-0025,SKU-0020,2025-09-03,13,182.0,ecommerce,Salesforce
ORD-000734,CUST-0025,SKU-0037,2025-09-03,17,52.7,rep,SAP
ORD-000735,CUST-0025,SKU-0040,2025-09-03,3,14.7,ecommerce,Salesforce
ORD-000736,CUST-0025,SKU-0002,2026-03-29,2,9.6,ecommerce,Salesforce
ORD-000737,CUST-0025,SKU-0013,2026-03-29,1,2.9,ecommerce,Salesforce
ORD-000738,CUST-0025,SKU-0060,2026-03-29,9,40.5,rep,SAP
ORD-000740,CUST-0025,SKU-0048,2026-03-29,5,31.0,ecommerce,Salesforce
ORD-000741,CUST-0025,SKU-0044,2026-07-20,8,71.2,ecommerce,Salesforce
ORD-000742,CUST-0025,SKU-0046,2026-07-20,15,172.5,ecommerce,Salesforce
ORD-000743,CUST-0025,SKU-0054,2026-07-20,7,26.6,rep,SAP
ORD-000745,CUST-0025,SKU-0042,2026-07-20,19,136.8,rep,SAP
ORD-000747,CUST-0025,SKU-0049,2026-05-19,11,85.8,rep,SAP
ORD-000748,CUST-0025,SKU-0045,2026-05-19,5,32.5,rep,SAP
ORD-000749,CUST-0025,SKU-0040,2026-05-19,9,44.1,ecommerce,Salesforce
ORD-000750,CUST-0025,SKU-0019,2026-05-19,12,102.0,ecommerce,Salesforce
ORD-000751,CUST-0025,SKU-0031,2025-10-14,12,78.0,ecommerce,Salesforce
ORD-000752,CUST-0025,SKU-0022,2025-10-14,8,64.0,ecommerce,Salesforce
ORD-000756,CUST-0025,SKU-0039,2026-03-13,13,41.6,rep,SAP
ORD-000757,CUST-0025,SKU-0037,2026-03-13,20,62.0,ecommerce,Salesforce
ORD-000758,CUST-0025,SKU-0003,2026-03-13,17,66.3,ecommerce,Salesforce
ORD-000759,CUST-0025,SKU-0057,2026-03-13,8,60.0,ecommerce,Salesforce
ORD-000760,CUST-0025,SKU-0015,2025-08-27,7,45.5,ecommerce,Salesforce
ORD-000761,CUST-0025,SKU-0056,2025-08-27,6,69.0,ecommerce,Salesforce
ORD-000762,CUST-0025,SKU-0016,2025-08-27,15,180.0,rep,SAP
ORD-000764,CUST-0025,SKU-0037,2025-08-27,14,43.4,ecommerce,Salesforce
ORD-000765,CUST-0025,SKU-0058,2026-03-27,7,36.4,rep,SAP
ORD-000766,CUST-0025,SKU-0054,2026-03-27,6,22.8,rep,SAP
ORD-000767,CUST-0025,SKU-0046,2026-03-27,3,34.5,ecommerce,Salesforce
ORD-000768,CUST-0025,SKU-0033,2026-03-27,20,90.0,rep,SAP
ORD-000770,CUST-0025,SKU-0015,2025-10-29,14,91.0,ecommerce,Salesforce
ORD-000771,CUST-0025,SKU-0019,2025-10-29,6,51.0,ecommerce,Salesforce
ORD-000772,CUST-0025,SKU-0011,2025-11-18,15,48.0,ecommerce,Salesforce
ORD-000773,CUST-0025,SKU-0016,2025-08-09,7,84.0,ecommerce,Salesforce
ORD-000774,CUST-0025,SKU-0019,2025-08-09,8,68.0,rep,SAP
ORD-000775,CUST-0025,SKU-0019,2025-08-09,6,51.0,ecommerce,Salesforce
ORD-000776,CUST-0025,SKU-0023,2025-08-09,11,148.5,rep,SAP
ORD-000777,CUST-0025,SKU-0021,2025-08-09,10,72.0,ecommerce,Salesforce
ORD-000778,CUST-0026,SKU-0046,2026-05-27,2,23.0,ecommerce,Salesforce
ORD-000779,CUST-0026,SKU-0012,2026-05-27,14,67.2,rep,SAP
ORD-000780,CUST-0026,SKU-0023,2026-05-27,11,148.5,ecommerce,Salesforce
ORD-000783,CUST-0026,SKU-0045,2026-01-01,17,110.5,ecommerce,Salesforce
ORD-000784,CUST-0026,SKU-0040,2026-01-01,19,93.1,ecommerce,Salesforce
ORD-000785,CUST-0026,SKU-0022,2026-01-01,10,80.0,rep,SAP
ORD-000786,CUST-0026,SKU-0057,2026-01-01,4,30.0,rep,SAP
ORD-000787,CUST-0026,SKU-0046,2026-06-18,18,207.0,rep,SAP
ORD-000788,CUST-0026,SKU-0017,2026-06-18,9,162.0,rep,SAP
ORD-000789,CUST-0026,SKU-0011,2026-06-18,4,12.8,ecommerce,Salesforce
ORD-000790,CUST-0026,SKU-0040,2026-06-18,1,4.9,rep,SAP
ORD-000791,CUST-0026,SKU-0052,2026-01-27,2,10.0,ecommerce,Salesforce
ORD-000792,CUST-0026,SKU-0017,2026-01-27,15,270.0,rep,SAP
ORD-000793,CUST-0026,SKU-0054,2026-01-27,17,64.6,ecommerce,Salesforce
ORD-000794,CUST-0026,SKU-0015,2026-01-27,7,45.5,ecommerce,Salesforce
ORD-000795,CUST-0026,SKU-0018,2026-02-04,1,6.0,ecommerce,Salesforce
ORD-000796,CUST-0026,SKU-0013,2026-05-07,20,58.0,ecommerce,Salesforce
ORD-000797,CUST-0026,SKU-0011,2026-05-07,9,28.8,ecommerce,Salesforce
ORD-000798,CUST-0026,SKU-0014,2025-12-06,17,93.5,ecommerce,Salesforce
ORD-000799,CUST-0026,SKU-0050,2025-12-06,7,24.5,rep,SAP
ORD-000800,CUST-0026,SKU-0013,2025-12-06,7,20.3,ecommerce,Salesforce
ORD-000802,CUST-0026,SKU-0022,2026-05-02,2,16.0,ecommerce,Salesforce
ORD-000803,CUST-0026,SKU-0023,2026-05-02,2,27.0,ecommerce,Salesforce
ORD-000804,CUST-0026,SKU-0020,2025-09-20,17,238.0,rep,SAP
ORD-000805,CUST-0026,SKU-0014,2025-09-20,11,60.5,ecommerce,Salesforce
ORD-000806,CUST-0026,SKU-0012,2025-09-20,9,43.2,ecommerce,Salesforce
ORD-000807,CUST-0026,SKU-0022,2025-08-14,18,144.0,ecommerce,Salesforce
ORD-000808,CUST-0026,SKU-0057,2025-08-14,10,75.0,ecommerce,Salesforce
ORD-000809,CUST-0026,SKU-0056,2025-08-14,2,23.0,ecommerce,Salesforce
ORD-000810,CUST-0026,SKU-0037,2025-08-14,2,6.2,ecommerce,Salesforce
ORD-000811,CUST-0026,SKU-0058,2025-08-14,19,98.8,ecommerce,Salesforce
ORD-000814,CUST-0026,SKU-0055,2026-03-23,10,19.0,ecommerce,Salesforce
ORD-000815,CUST-0026,SKU-0022,2026-03-23,5,40.0,rep,SAP
ORD-000816,CUST-0026,SKU-0026,2026-03-23,6,37.2,ecommerce,Salesforce
ORD-000817,CUST-0026,SKU-0055,2026-01-20,4,7.6,ecommerce,Salesforce
ORD-000819,CUST-0026,SKU-0021,2026-01-20,18,129.6,ecommerce,Salesforce
ORD-000820,CUST-0026,SKU-0048,2026-01-20,8,49.6,ecommerce,Salesforce
ORD-000821,CUST-0027,SKU-0040,2026-02-19,14,68.6,rep,SAP
ORD-000822,CUST-0027,SKU-0020,2026-01-29,19,266.0,rep,SAP
ORD-000824,CUST-0027,SKU-0037,2026-01-29,11,34.1,ecommerce,Salesforce
ORD-000825,CUST-0027,SKU-0019,2026-01-29,5,42.5,ecommerce,Salesforce
ORD-000826,CUST-0027,SKU-0040,2026-01-29,15,73.5,ecommerce,Salesforce
ORD-000828,CUST-0027,SKU-0038,2026-01-16,1,5.5,ecommerce,Salesforce
ORD-000830,CUST-0027,SKU-0053,2025-09-03,12,50.4,ecommerce,Salesforce
ORD-000831,CUST-0027,SKU-0018,2025-08-22,11,66.0,rep,SAP
ORD-000832,CUST-0027,SKU-0021,2025-08-22,16,115.2,ecommerce,Salesforce
ORD-000833,CUST-0027,SKU-0016,2026-02-07,5,60.0,ecommerce,Salesforce
ORD-000834,CUST-0027,SKU-0048,2026-02-07,5,31.0,ecommerce,Salesforce
ORD-000835,CUST-0027,SKU-0048,2026-02-07,20,124.0,ecommerce,Salesforce
ORD-000836,CUST-0027,SKU-0048,2026-02-07,12,74.4,ecommerce,Salesforce
ORD-000838,CUST-0027,SKU-0019,2025-08-10,19,161.5,ecommerce,Salesforce
ORD-000839,CUST-0027,SKU-0015,2025-08-10,5,32.5,rep,SAP
ORD-000840,CUST-0027,SKU-0049,2025-08-10,9,70.2,ecommerce,Salesforce
ORD-000841,CUST-0027,SKU-0006,2025-08-10,8,17.6,ecommerce,Salesforce
ORD-000842,CUST-0027,SKU-0057,2026-07-15,19,142.5,ecommerce,Salesforce
ORD-000843,CUST-0027,SKU-0031,2026-01-29,15,97.5,ecommerce,Salesforce
ORD-000844,CUST-0027,SKU-0027,2026-01-29,12,50.4,rep,SAP
ORD-000845,CUST-0027,SKU-0023,2026-01-29,19,256.5,ecommerce,Salesforce
ORD-000846,CUST-0027,SKU-0015,2026-01-29,10,65.0,rep,SAP
ORD-000847,CUST-0027,SKU-0021,2026-01-29,17,122.4,ecommerce,Salesforce
ORD-000848,CUST-0027,SKU-0045,2025-12-14,1,6.5,rep,SAP
ORD-000849,CUST-0027,SKU-0048,2025-12-14,5,31.0,ecommerce,Salesforce
ORD-000850,CUST-0027,SKU-0016,2025-11-04,16,192.0,ecommerce,Salesforce
ORD-000851,CUST-0027,SKU-0021,2025-11-04,20,144.0,rep,SAP
ORD-000852,CUST-0027,SKU-0048,2025-11-04,8,49.6,ecommerce,Salesforce
ORD-000853,CUST-0028,SKU-0023,2025-11-22,2,27.0,ecommerce,Salesforce
ORD-000854,CUST-0028,SKU-0055,2025-11-22,13,24.7,ecommerce,Salesforce
ORD-000855,CUST-0028,SKU-0060,2025-11-22,18,81.0,ecommerce,Salesforce
ORD-000856,CUST-0028,SKU-0013,2025-11-22,17,49.3,rep,SAP
ORD-000858,CUST-0028,SKU-0054,2026-07-22,12,45.6,rep,SAP
ORD-000859,CUST-0028,SKU-0012,2026-07-06,9,43.2,ecommerce,Salesforce
ORD-000860,CUST-0028,SKU-0048,2026-07-06,8,49.6,rep,SAP
ORD-000861,CUST-0028,SKU-0013,2026-07-06,11,31.9,ecommerce,Salesforce
ORD-000862,CUST-0028,SKU-0015,2025-09-10,15,97.5,ecommerce,Salesforce
ORD-000863,CUST-0028,SKU-0015,2025-12-13,2,13.0,rep,SAP
ORD-000864,CUST-0028,SKU-0039,2025-12-13,4,12.8,rep,SAP
ORD-000865,CUST-0028,SKU-0040,2026-06-12,6,29.4,rep,SAP
ORD-000866,CUST-0028,SKU-0012,2026-06-12,15,72.0,rep,SAP
ORD-000867,CUST-0028,SKU-0023,2026-03-13,2,27.0,ecommerce,Salesforce
ORD-000869,CUST-0028,SKU-0013,2026-03-13,16,46.4,ecommerce,Salesforce
ORD-000870,CUST-0028,SKU-0055,2026-03-15,9,17.1,ecommerce,Salesforce
ORD-000871,CUST-0028,SKU-0056,2026-03-15,1,11.5,rep,SAP
ORD-000872,CUST-0028,SKU-0043,2026-06-30,13,44.2,ecommerce,Salesforce
ORD-000873,CUST-0029,SKU-0056,2026-05-28,14,161.0,ecommerce,Salesforce
ORD-000876,CUST-0029,SKU-0046,2025-09-11,3,34.5,rep,SAP
ORD-000877,CUST-0029,SKU-0021,2025-09-11,18,129.6,ecommerce,Salesforce
ORD-000878,CUST-0029,SKU-0018,2025-09-11,4,24.0,ecommerce,Salesforce
ORD-000879,CUST-0029,SKU-0009,2025-09-19,2,19.0,ecommerce,Salesforce
ORD-000880,CUST-0029,SKU-0048,2025-09-19,3,18.6,rep,SAP
ORD-000881,CUST-0029,SKU-0011,2025-09-19,2,6.4,ecommerce,Salesforce
ORD-000882,CUST-0029,SKU-0026,2025-09-19,4,24.8,ecommerce,Salesforce
ORD-000883,CUST-0029,SKU-0056,2026-05-01,18,207.0,ecommerce,Salesforce
ORD-000884,CUST-0029,SKU-0003,2026-05-01,5,19.5,ecommerce,Salesforce
ORD-000885,CUST-0029,SKU-0040,2026-05-01,2,9.8,ecommerce,Salesforce
ORD-000886,CUST-0029,SKU-0015,2026-05-01,10,65.0,rep,SAP
ORD-000887,CUST-0029,SKU-0005,2026-06-15,4,13.6,ecommerce,Salesforce
ORD-000890,CUST-0029,SKU-0049,2026-07-20,2,15.6,ecommerce,Salesforce
ORD-000891,CUST-0029,SKU-0037,2026-07-20,6,18.6,ecommerce,Salesforce
ORD-000893,CUST-0029,SKU-0002,2026-06-16,16,76.8,ecommerce,Salesforce
ORD-000894,CUST-0029,SKU-0046,2026-06-16,19,218.5,rep,SAP
ORD-000895,CUST-0029,SKU-0050,2026-06-16,16,56.0,ecommerce,Salesforce
ORD-000896,CUST-0029,SKU-0018,2026-06-16,14,84.0,ecommerce,Salesforce
ORD-000897,CUST-0029,SKU-0018,2026-07-27,20,120.0,rep,SAP
ORD-000898,CUST-0029,SKU-0016,2026-01-08,7,84.0,ecommerce,Salesforce
ORD-000899,CUST-0029,SKU-0014,2026-01-08,15,82.5,rep,SAP
ORD-000901,CUST-0029,SKU-0015,2026-04-06,2,13.0,ecommerce,Salesforce
ORD-000902,CUST-0029,SKU-0056,2026-04-06,2,23.0,ecommerce,Salesforce
ORD-000903,CUST-0029,SKU-0019,2026-04-06,16,136.0,ecommerce,Salesforce
ORD-000904,CUST-0029,SKU-0046,2026-04-06,14,161.0,ecommerce,Salesforce
ORD-000905,CUST-0029,SKU-0021,2026-01-20,8,57.6,ecommerce,Salesforce
ORD-000906,CUST-0029,SKU-0025,2026-01-20,8,28.0,ecommerce,Salesforce
ORD-000907,CUST-0030,SKU-0018,2026-03-18,6,36.0,ecommerce,Salesforce
ORD-000908,CUST-0030,SKU-0041,2026-03-18,12,54.0,rep,SAP
ORD-000909,CUST-0030,SKU-0023,2025-10-11,5,67.5,ecommerce,Salesforce
ORD-000910,CUST-0030,SKU-0015,2026-03-09,10,65.0,ecommerce,Salesforce
ORD-000913,CUST-0030,SKU-0018,2025-09-20,8,48.0,ecommerce,Salesforce
ORD-000914,CUST-0030,SKU-0016,2025-09-20,19,228.0,rep,SAP
ORD-000915,CUST-0030,SKU-0011,2025-09-20,14,44.8,ecommerce,Salesforce
ORD-000916,CUST-0030,SKU-0020,2026-07-29,18,252.0,rep,SAP
ORD-000917,CUST-0030,SKU-0014,2026-03-03,3,16.5,ecommerce,Salesforce
ORD-000918,CUST-0030,SKU-0011,2026-03-03,15,48.0,ecommerce,Salesforce
ORD-000919,CUST-0030,SKU-0056,2026-08-02,1,11.5,rep,SAP
ORD-000920,CUST-0030,SKU-0022,2026-08-02,17,136.0,ecommerce,Salesforce
ORD-000921,CUST-0030,SKU-0040,2026-08-02,19,93.1,rep,SAP
ORD-000922,CUST-0030,SKU-0011,2026-08-02,17,54.4,rep,SAP
ORD-000923,CUST-0030,SKU-0011,2025-09-02,12,38.4,ecommerce,Salesforce
ORD-000924,CUST-0031,SKU-0014,2025-09-10,5,27.5,rep,SAP
ORD-000926,CUST-0031,SKU-0045,2025-09-10,2,13.0,ecommerce,Salesforce
ORD-000927,CUST-0031,SKU-0057,2025-09-10,4,30.0,ecommerce,Salesforce
ORD-000928,CUST-0031,SKU-0058,2025-09-10,10,52.0,ecommerce,Salesforce
ORD-000929,CUST-0031,SKU-0012,2026-07-17,3,14.4,ecommerce,Salesforce
ORD-000930,CUST-0031,SKU-0021,2025-09-15,16,115.2,ecommerce,Salesforce
ORD-000931,CUST-0031,SKU-0040,2026-06-24,5,24.5,ecommerce,Salesforce
ORD-000932,CUST-0031,SKU-0019,2026-07-03,8,68.0,rep,SAP
ORD-000933,CUST-0031,SKU-0054,2026-01-25,11,41.8,ecommerce,Salesforce
ORD-000934,CUST-0031,SKU-0018,2026-01-25,15,90.0,ecommerce,Salesforce
ORD-000935,CUST-0031,SKU-0011,2026-01-25,9,28.8,ecommerce,Salesforce
ORD-000938,CUST-0031,SKU-0057,2026-06-19,5,37.5,ecommerce,Salesforce
ORD-000939,CUST-0031,SKU-0046,2026-01-16,6,69.0,ecommerce,Salesforce
ORD-000941,CUST-0031,SKU-0019,2026-01-16,13,110.5,rep,SAP
ORD-000943,CUST-0031,SKU-0017,2026-01-16,10,180.0,ecommerce,Salesforce
ORD-000944,CUST-0031,SKU-0047,2026-05-27,15,192.0,ecommerce,Salesforce
ORD-000945,CUST-0031,SKU-0021,2026-05-27,18,129.6,ecommerce,Salesforce
ORD-000946,CUST-0031,SKU-0034,2026-06-19,2,4.4,ecommerce,Salesforce
ORD-000948,CUST-0031,SKU-0026,2026-07-19,7,43.4,ecommerce,Salesforce
ORD-000950,CUST-0031,SKU-0046,2026-02-12,12,138.0,ecommerce,Salesforce
ORD-000951,CUST-0031,SKU-0055,2026-02-12,14,26.6,rep,SAP
ORD-000952,CUST-0031,SKU-0058,2026-02-12,14,72.8,rep,SAP
ORD-000953,CUST-0031,SKU-0039,2026-02-12,3,9.6,ecommerce,Salesforce
ORD-000954,CUST-0032,SKU-0038,2026-01-25,13,71.5,ecommerce,Salesforce
ORD-000955,CUST-0032,SKU-0013,2025-12-24,7,20.3,ecommerce,Salesforce
ORD-000956,CUST-0032,SKU-0023,2025-12-24,19,256.5,ecommerce,Salesforce
ORD-000959,CUST-0032,SKU-0054,2026-03-08,8,30.4,ecommerce,Salesforce
ORD-000960,CUST-0032,SKU-0034,2026-03-08,19,41.8,ecommerce,Salesforce
ORD-000961,CUST-0032,SKU-0053,2025-12-17,4,16.8,ecommerce,Salesforce
ORD-000962,CUST-0032,SKU-0013,2025-12-17,19,55.1,ecommerce,Salesforce
ORD-000963,CUST-0032,SKU-0009,2025-12-17,12,114.0,ecommerce,Salesforce
ORD-000964,CUST-0032,SKU-0011,2025-12-17,10,32.0,ecommerce,Salesforce
ORD-000965,CUST-0032,SKU-0016,2025-09-15,4,48.0,ecommerce,Salesforce
ORD-000966,CUST-0032,SKU-0045,2025-09-15,9,58.5,ecommerce,Salesforce
ORD-000967,CUST-0032,SKU-0017,2025-09-15,5,90.0,ecommerce,Salesforce
ORD-000968,CUST-0032,SKU-0048,2025-09-15,11,68.2,rep,SAP
ORD-000969,CUST-0032,SKU-0016,2025-09-15,7,84.0,rep,SAP
ORD-000971,CUST-0032,SKU-0020,2026-07-26,5,70.0,rep,SAP
ORD-000972,CUST-0032,SKU-0013,2026-07-26,15,43.5,rep,SAP
ORD-000973,CUST-0032,SKU-0022,2026-07-26,6,48.0,rep,SAP
